country,year,sex,age,exposure,mx
Japan,2000,total,3,1183736.32,2.24e-4
Japan,2000,total,4,1176497.55,1.92e-4
Japan,2000,total,5,1202610.82,1.47e-4
Japan,2000,total,6,1187642.54,1.38e-4
Japan,2000,total,7,1194921.76,1.32e-4
Japan,2000,total,8,1202032.64,1.04e-4
Japan,2000,total,9,1207952.13,9.6e-5
Japan,2000,total,10,1239728.73,8.7e-5
Japan,2000,total,11,1276690.21,9.7e-5
Japan,2000,total,12,1305415.41,1.03e-4
Japan,2000,total,13,1353347.58,1.27e-4
Japan,2000,total,14,1389898.36,1.49e-4
Japan,2000,total,15,1445567.25,1.82e-4
Japan,2000,total,16,1482194.29,2.83e-4
Japan,2000,total,17,1501052.69,3.1e-4
Japan,2000,total,18,1498550.14,3.92e-4
Japan,2000,total,19,1532900.54,4.33e-4
Japan,2000,total,20,1586988.37,4.55e-4
Japan,2000,total,21,1617454.13,4.37e-4
Japan,2000,total,22,1665295.35,4.9e-4
Japan,2000,total,23,1710430.53,5e-4
Japan,2000,total,24,1791782.78,5.26e-4
Japan,2000,total,25,1884643.66,4.72e-4
Japan,2000,total,26,1951095.37,4.98e-4
Japan,2000,total,27,1973188.01,4.84e-4
Japan,2000,total,28,1930419.22,5.11e-4
Japan,2000,total,29,1877321.49,5.45e-4
Japan,2000,total,30,1833082.13,5.76e-4
Japan,2000,total,31,1819732.2,6.34e-4
Japan,2000,total,32,1748431.71,6.62e-4
Japan,2000,total,33,1683394.2,6.57e-4
Japan,2000,total,34,1544552.35,7.34e-4
Japan,2000,total,35,1640965.72,8.02e-4
Japan,2000,total,36,1599883.64,7.66e-4
Japan,2000,total,37,1570587.01,9.17e-4
Japan,2000,total,38,1535794.76,9.74e-4
Japan,2000,total,39,1519954.02,0.00104
Japan,2000,total,40,1535878.67,0.001118
Japan,2000,total,41,1565368.62,0.001218
Japan,2000,total,42,1512480.45,0.001386
Japan,2000,total,43,1531255.25,0.001392
Japan,2000,total,44,1581717.19,0.001674
Japan,2000,total,45,1631401.54,0.001811
Japan,2000,total,46,1666756.94,0.00194
Japan,2000,total,47,1771863.99,0.002134
Japan,2000,total,48,1876377.86,0.002382
Japan,2000,total,49,2038211.72,0.002619
Japan,2000,total,50,2171817.67,0.002985
Japan,2000,total,51,2297833.08,0.003241
Japan,2000,total,52,2320513.2,0.003574
Japan,2000,total,53,2019548.05,0.003916
Japan,2000,total,54,1419559.32,0.004072
Japan,2000,total,55,1566119.77,0.004642
Japan,2000,total,56,1822646.03,0.004879
Japan,2000,total,57,1768615.75,0.005082
Japan,2000,total,58,1838457.46,0.005656
Japan,2000,total,59,1722747.39,0.006115
Japan,2000,total,60,1573558.88,0.006549
Japan,2000,total,61,1445801.14,0.006914
Japan,2000,total,62,1565007.39,0.007738
Japan,2000,total,63,1543617.48,0.008725
Japan,2000,total,64,1580435.23,0.009442
Japan,2000,total,65,1472580.9,0.010521
Japan,2000,total,66,1440963.06,0.0114
Japan,2000,total,67,1430029.98,0.012662
Japan,2000,total,68,1364641.62,0.013845
Japan,2000,total,69,1348663.4,0.015062
Japan,2000,total,70,1256532.79,0.016654
Japan,2000,total,71,1232932.81,0.018132
Japan,2000,total,72,1159284.5,0.019768
Japan,2000,total,73,1133143.72,0.021785
Japan,2000,total,74,1072318.51,0.024122
Japan,2000,total,75,979368.9,0.026117
Japan,2000,total,76,883174.7,0.029315
Japan,2000,total,77,803526.46,0.032015
Japan,2000,total,78,745594.68,0.035426
Japan,2000,total,79,691226.7,0.039959
Japan,2000,total,80,633016.82,0.045923
Japan,2000,total,81,525948.28,0.052073
Japan,2000,total,82,500011.98,0.05836
Japan,2000,total,83,466270.59,0.064844
Japan,2000,total,84,430299.72,0.073026
Japan,2000,total,85,386571.65,0.081332
Japan,2000,total,86,345725.08,0.09164
Japan,2000,total,87,294485.01,0.10289
Japan,2000,total,88,252944.08,0.114371
Japan,2000,total,89,210181.56,0.127716
Japan,2000,total,90,170687.43,0.141194
Japan,2000,total,91,137038.65,0.160033
Japan,2000,total,92,106364.01,0.175536
Japan,2000,total,93,77894.8,0.194029
Japan,2000,total,94,52339.13,0.214266
Japan,2000,total,95,39993.44,0.232306
Japan,2000,total,96,28772,0.255438
Japan,2000,total,97,20329.09,0.27971
Japan,2000,total,98,13754.44,0.299143
Japan,2000,total,99,8740.86,0.32285
Japan,2000,total,100,5265.76,0.347135
Japan,2000,total,101,3234.85,0.384637
Japan,2000,total,102,1845.03,0.406914
Japan,2000,total,103,994.07,0.423915
Japan,2000,total,104,557.19,0.445505
Japan,2000,total,105,289.93,0.569624
Japan,2000,total,106,130.27,0.606917
Japan,2000,total,107,61.71,0.454084
Japan,2000,total,108,30.35,0.5279
Japan,2000,total,109,14.67,0.408951
Japan,2000,total,110,11.33,0.617647
Japan,2001,female,0,567731.34,0.002838
Japan,2001,female,1,565765.51,4.56e-4
Japan,2001,female,2,571976.3,2.61e-4
Japan,2001,female,3,575667.09,1.88e-4
Japan,2001,female,4,576829.02,1.34e-4
Japan,2001,female,5,574602.76,1.08e-4
Japan,2001,female,6,587395.93,1.01e-4
Japan,2001,female,7,579529.74,1.16e-4
Japan,2001,female,8,582533.4,9.6e-5
Japan,2001,female,9,585819.09,7.9e-5
Japan,2001,female,10,589236.65,7.5e-5
Japan,2001,female,11,604515.81,7e-5
Japan,2001,female,12,622662.42,6.9e-5
Japan,2001,female,13,636386.54,8.6e-5
Japan,2001,female,14,659347.69,1.14e-4
Japan,2001,female,15,676939.63,1.18e-4
Japan,2001,female,16,703281.95,1.78e-4
Japan,2001,female,17,720026.34,1.92e-4
Japan,2001,female,18,728809.16,1.96e-4
Japan,2001,female,19,726973.92,2.31e-4
Japan,2001,female,20,741599.09,2.48e-4
Japan,2001,female,21,766018.89,2.63e-4
Japan,2001,female,22,782749.28,2.85e-4
Japan,2001,female,23,809325.89,2.81e-4
Japan,2001,female,24,833823.54,2.68e-4
Japan,2001,female,25,875788.62,2.78e-4
Japan,2001,female,26,922885.63,3.13e-4
Japan,2001,female,27,957627.15,2.92e-4
Japan,2001,female,28,969818.15,3.36e-4
Japan,2001,female,29,948896.79,3.15e-4
Japan,2001,female,30,923160.44,3.97e-4
Japan,2001,female,31,902028.99,4.2e-4
Japan,2001,female,32,896780.1,4.26e-4
Japan,2001,female,33,862107.95,4.34e-4
Japan,2001,female,34,830670.55,4.53e-4
Japan,2001,female,35,763070.32,5.09e-4
Japan,2001,female,36,810876.31,5.59e-4
Japan,2001,female,37,790695.42,6.04e-4
Japan,2001,female,38,776422.95,6.32e-4
Japan,2001,female,39,759625.25,6.78e-4
Japan,2001,female,40,752185.87,7.41e-4
Japan,2001,female,41,760845.82,8.09e-4
Japan,2001,female,42,776309.86,8.98e-4
Japan,2001,female,43,750485.22,9.76e-4
Japan,2001,female,44,759762.51,0.001147
Japan,2001,female,45,784840.31,0.001199
Japan,2001,female,46,809793.83,0.001307
Japan,2001,female,47,828882.9,0.001461
Japan,2001,female,48,883048.98,0.001557
Japan,2001,female,49,935754.79,0.001691
Japan,2001,female,50,1016802.68,0.001885
Japan,2001,female,51,1084184.8,0.002049
Japan,2001,female,52,1148049.89,0.002224
Japan,2001,female,53,1159363.79,0.00257
Japan,2001,female,54,1010038.12,0.002628
Japan,2001,female,55,713724.01,0.002622
Japan,2001,female,56,791954.42,0.002935
Japan,2001,female,57,924010.79,0.003193
Japan,2001,female,58,897280.88,0.003315
Japan,2001,female,59,933436.4,0.003435
Japan,2001,female,60,876606.73,0.003761
Japan,2001,female,61,802608.52,0.00401
Japan,2001,female,62,739825.36,0.004381
Japan,2001,female,63,803527.3,0.004916
Japan,2001,female,64,793617.75,0.00547
Japan,2001,female,65,815479.68,0.00583
Japan,2001,female,66,763777.92,0.006585
Japan,2001,female,67,751404.99,0.00719
Japan,2001,female,68,748877.71,0.008155
Japan,2001,female,69,717679.36,0.008987
Japan,2001,female,70,712950.94,0.00982
Japan,2001,female,71,668220.83,0.010854
Japan,2001,female,72,660986.51,0.012
Japan,2001,female,73,626503,0.013464
Japan,2001,female,74,619255.77,0.014825
Japan,2001,female,75,595592.04,0.016943
Japan,2001,female,76,555127.55,0.018933
Japan,2001,female,77,516172.01,0.022028
Japan,2001,female,78,485647.73,0.024927
Japan,2001,female,79,459645.68,0.028636000000000002
Japan,2001,female,80,430636.41,0.032447
Japan,2001,female,81,393749.29,0.037268
Japan,2001,female,82,325757.25,0.042184
Japan,2001,female,83,310989.48,0.048866
Japan,2001,female,84,290929.23,0.055685
Japan,2001,female,85,269259.23,0.063211
Japan,2001,female,86,242043.09,0.072382
Japan,2001,female,87,216920.64,0.08302
Japan,2001,female,88,186031.33,0.093814
Japan,2001,female,89,160761.67,0.107465
Japan,2001,female,90,133811.35,0.1203
Japan,2001,female,91,108386.64,0.136211
Japan,2001,female,92,86728.38,0.150992
Japan,2001,female,93,67051.45,0.172333
Japan,2001,female,94,48673.59,0.190978
Japan,2001,female,95,32514.32,0.211565
Japan,2001,female,96,24731.66,0.23784
Japan,2001,female,97,17545.01,0.254556
Japan,2001,female,98,12350.78,0.275401
Japan,2001,female,99,8251.59,0.304036
Japan,2001,female,100,5146.96,0.32936
Japan,2001,female,101,3058.87,0.366407
Japan,2001,female,102,1822.86,0.382635
Japan,2001,female,103,1031.97,0.478066
Japan,2001,female,104,543.01,0.414653
Japan,2001,female,105,292.36,0.475783
Japan,2001,female,106,145.59,0.577375
Japan,2001,female,107,60.19,0.764703
Japan,2001,female,108,29.01,0.655749
Japan,2001,female,109,13,1.000513
Japan,2001,female,110,10.33,0.677419
Japan,2001,male,0,598499.44,0.003331
Japan,2001,male,1,595480.5,5.08e-4
Japan,2001,male,2,600947.78,2.97e-4
Japan,2001,male,3,603913.06,2.27e-4
Japan,2001,male,4,605101.72,2.12e-4
Japan,2001,male,5,602918.49,1.53e-4
Japan,2001,male,6,616266.95,1.72e-4
Japan,2001,male,7,608651.24,1.28e-4
Japan,2001,male,8,612757.91,1.11e-4
Japan,2001,male,9,616517.68,1.22e-4
Japan,2001,male,10,619188.43,9.9e-5
Japan,2001,male,11,634978.08,9.8e-5
Japan,2001,male,12,655035.04,1.04e-4
Japan,2001,male,13,669635.76,1.36e-4
Japan,2001,male,14,694384.59,1.59e-4
Japan,2001,male,15,713449.43,2.6e-4
Japan,2001,male,16,740823.31,3.42e-4
Japan,2001,male,17,757767.25,4.63e-4
Japan,2001,male,18,765554.49,5.47e-4
Japan,2001,male,19,763208.09,5.95e-4
Japan,2001,male,20,782237.54,5.93e-4
Japan,2001,male,21,810547.59,6.76e-4
Japan,2001,male,22,824975.84,6.33e-4
Japan,2001,male,23,847282.96,6.39e-4
Japan,2001,male,24,868930.4,6.2e-4
Japan,2001,male,25,909827.67,6.62e-4
Japan,2001,male,26,957022.57,6.33e-4
Japan,2001,male,27,990140.63,6.99e-4
Japan,2001,male,28,1001122.88,6.73e-4
Japan,2001,male,29,979827.89,7.25e-4
Japan,2001,male,30,953300.9,7.86e-4
Japan,2001,male,31,930088.88,7.62e-4
Japan,2001,male,32,922227.52,8.36e-4
Japan,2001,male,33,885899.15,9.17e-4
Japan,2001,male,34,852207.64,8.42e-4
Japan,2001,male,35,781439.92,0.001015
Japan,2001,male,36,830366.93,0.001147
Japan,2001,male,37,809542.7,0.001145
Japan,2001,male,38,793874.17,0.001301
Japan,2001,male,39,775617.2,0.001349
Japan,2001,male,40,767099.72,0.001524
Japan,2001,male,41,774109.63,0.001589
Japan,2001,male,42,787938.47,0.001702
Japan,2001,male,43,760557.13,0.001891
Japan,2001,male,44,769597.39,0.002009
Japan,2001,male,45,794548.82,0.002354
Japan,2001,male,46,818975.39,0.0026
Japan,2001,male,47,834799.15,0.00282
Japan,2001,male,48,885035.82,0.003002
Japan,2001,male,49,936312.09,0.00341
Japan,2001,male,50,1016340.74,0.003902
Japan,2001,male,51,1081318.93,0.004213
Japan,2001,male,52,1143263.16,0.004721
Japan,2001,male,53,1153835.15,0.005092
Japan,2001,male,54,1002867.66,0.00573
Japan,2001,male,55,700916.26,0.006013
Japan,2001,male,56,768522.07,0.006778
Japan,2001,male,57,892159.46,0.007311
Japan,2001,male,58,864909.94,0.007676
Japan,2001,male,59,897437.13,0.008504
Japan,2001,male,60,838458.06,0.009194
Japan,2001,male,61,763178.6,0.009784
Japan,2001,male,62,697765.67,0.010664
Japan,2001,male,63,751483.65,0.011548
Japan,2001,male,64,738310.6,0.012948
Japan,2001,male,65,751904.37,0.013895
Japan,2001,male,66,695314.07,0.015868
Japan,2001,male,67,674667.51,0.01738
Japan,2001,male,68,664492.43,0.019515
Japan,2001,male,69,629401.77,0.021705
Japan,2001,male,70,616389.82,0.023544
Japan,2001,male,71,568138.62,0.02583
Japan,2001,male,72,550682.93,0.028436
Japan,2001,male,73,510871.25,0.03088
Japan,2001,male,74,490349.29,0.034102
Japan,2001,male,75,452508.21,0.038052
Japan,2001,male,76,399483.72,0.041693
Japan,2001,male,77,341958.8,0.045951
Japan,2001,male,78,292495.62,0.050061
Japan,2001,male,79,260036.09,0.055659
Japan,2001,male,80,229949.84,0.063442
Japan,2001,male,81,209974.19,0.071163
Japan,2001,male,82,172739.66,0.080607
Japan,2001,male,83,159947.03,0.089617
Japan,2001,male,84,145020.43,0.100742
Japan,2001,male,85,129748.58,0.11124
Japan,2001,male,86,113223.4,0.122278
Japan,2001,male,87,97479.73,0.136762
Japan,2001,male,88,78743.05,0.15031
Japan,2001,male,89,63909.77,0.163708
Japan,2001,male,90,50521.73,0.18312
Japan,2001,male,91,38916.46,0.207591
Japan,2001,male,92,29617.3,0.219021
Japan,2001,male,93,21633.3,0.241004
Japan,2001,male,94,15060.35,0.260123
Japan,2001,male,95,9548.13,0.280739
Japan,2001,male,96,6711.04,0.308754
Japan,2001,male,97,4522.7,0.337347
Japan,2001,male,98,2963.79,0.359203
Japan,2001,male,99,1852.65,0.390127
Japan,2001,male,100,1092.09,0.44152
Japan,2001,male,101,616.89,0.430628
Japan,2001,male,102,344.26,0.492126
Japan,2001,male,103,175.74,0.479183
Japan,2001,male,104,97.72,0.533472
Japan,2001,male,105,52.29,0.517499
Japan,2001,male,106,24.06,0.79188
Japan,2001,male,107,7.52,0.801065
Japan,2001,male,108,4.34,0.230503
Japan,2001,male,109,3.5,0.571429
Japan,2001,male,110,2.67,0.375
Japan,2001,total,0,1166230.78,0.003091
Japan,2001,total,1,1161246.01,4.83e-4
Japan,2001,total,2,1172924.08,2.79e-4
Japan,2001,total,3,1179580.14,2.08e-4
Japan,2001,total,4,1181930.73,1.74e-4
Japan,2001,total,5,1177521.26,1.31e-4
Japan,2001,total,6,1203662.88,1.37e-4
Japan,2001,total,7,1188180.97,1.22e-4
Japan,2001,total,8,1195291.31,1.04e-4
Japan,2001,total,9,1202336.77,1.01e-4
Japan,2001,total,10,1208425.07,8.7e-5
Japan,2001,total,11,1239493.89,8.4e-5
Japan,2001,total,12,1277697.47,8.7e-5
Japan,2001,total,13,1306022.3,1.12e-4
Japan,2001,total,14,1353732.28,1.37e-4
Japan,2001,total,15,1390389.06,1.91e-4
Japan,2001,total,16,1444105.26,2.62e-4
Japan,2001,total,17,1477793.59,3.31e-4
Japan,2001,total,18,1494363.65,3.76e-4
Japan,2001,total,19,1490182.01,4.18e-4
Japan,2001,total,20,1523836.63,4.25e-4
Japan,2001,total,21,1576566.48,4.75e-4
Japan,2001,total,22,1607725.12,4.64e-4
Japan,2001,total,23,1656608.85,4.64e-4
Japan,2001,total,24,1702753.93,4.47e-4
Japan,2001,total,25,1785616.29,4.74e-4
Japan,2001,total,26,1879908.2,4.76e-4
Japan,2001,total,27,1947767.78,4.98e-4
Japan,2001,total,28,1970941.03,5.07e-4
Japan,2001,total,29,1928724.68,5.24e-4
Japan,2001,total,30,1876461.34,5.94e-4
Japan,2001,total,31,1832117.87,5.94e-4
Japan,2001,total,32,1819007.62,6.34e-4
Japan,2001,total,33,1748007.1,6.79e-4
Japan,2001,total,34,1682878.19,6.5e-4
Japan,2001,total,35,1544510.24,7.65e-4
Japan,2001,total,36,1641243.24,8.56e-4
Japan,2001,total,37,1600238.11,8.78e-4
Japan,2001,total,38,1570297.12,9.7e-4
Japan,2001,total,39,1535242.45,0.001017
Japan,2001,total,40,1519285.59,0.001136
Japan,2001,total,41,1534955.44,0.001202
Japan,2001,total,42,1564248.33,0.001303
Japan,2001,total,43,1511042.35,0.001437
Japan,2001,total,44,1529359.9,0.001581
Japan,2001,total,45,1579389.13,0.00178
Japan,2001,total,46,1628769.22,0.001957
Japan,2001,total,47,1663682.05,0.002143
Japan,2001,total,48,1768084.81,0.00228
Japan,2001,total,49,1872066.88,0.002551
Japan,2001,total,50,2033143.42,0.002893
Japan,2001,total,51,2165503.73,0.00313
Japan,2001,total,52,2291313.05,0.00347
Japan,2001,total,53,2313198.94,0.003828
Japan,2001,total,54,2012905.78,0.004173
Japan,2001,total,55,1414640.27,0.004302
Japan,2001,total,56,1560476.49,0.004828
Japan,2001,total,57,1816170.24,0.005216
Japan,2001,total,58,1762190.82,0.005455
Japan,2001,total,59,1830873.53,0.00592
Japan,2001,total,60,1715064.79,0.006417
Japan,2001,total,61,1565787.12,0.006824
Japan,2001,total,62,1437591.03,0.007431
Japan,2001,total,63,1555010.95,0.008121
Japan,2001,total,64,1531928.35,0.009074
Japan,2001,total,65,1567384.05,0.009699
Japan,2001,total,66,1459091.99,0.011009
Japan,2001,total,67,1426072.5,0.012011
Japan,2001,total,68,1413370.14,0.013496
Japan,2001,total,69,1347081.14,0.014929
Japan,2001,total,70,1329340.76,0.016183
Japan,2001,total,71,1236359.45,0.017736
Japan,2001,total,72,1211669.44,0.01947
Japan,2001,total,73,1137374.25,0.021286
Japan,2001,total,74,1109605.06,0.023344
Japan,2001,total,75,1048100.25,0.026057
Japan,2001,total,76,954611.27,0.028458
Japan,2001,total,77,858130.82,0.031561
Japan,2001,total,78,778143.35,0.034375
Japan,2001,total,79,719681.77,0.0384
Japan,2001,total,80,660586.26,0.043237
Japan,2001,total,81,603723.49,0.049057
Japan,2001,total,82,498496.91,0.055498
Japan,2001,total,83,470936.51,0.062706
Japan,2001,total,84,435949.66,0.070674
Japan,2001,total,85,399007.81,0.078829
Japan,2001,total,86,355266.49,0.088284
Japan,2001,total,87,314400.37,0.099683
Japan,2001,total,88,264774.38,0.110616
Japan,2001,total,89,224671.44,0.123464
Japan,2001,total,90,184333.07,0.137517
Japan,2001,total,91,147303.1,0.155069
Japan,2001,total,92,116345.68,0.16831
Japan,2001,total,93,88684.75,0.189085
Japan,2001,total,94,63733.94,0.207317
Japan,2001,total,95,42062.45,0.227267
Japan,2001,total,96,31442.7,0.252976
Japan,2001,total,97,22067.72,0.271523
Japan,2001,total,98,15314.56,0.291619
Japan,2001,total,99,10104.24,0.319821
Japan,2001,total,100,6239.05,0.348992
Japan,2001,total,101,3675.76,0.377185
Japan,2001,total,102,2167.12,0.400028
Japan,2001,total,103,1207.71,0.478229
Japan,2001,total,104,640.73,0.432774
Japan,2001,total,105,344.65,0.482112
Japan,2001,total,106,169.65,0.607793
Japan,2001,total,107,67.71,0.768738
Japan,2001,total,108,33.34,0.60042
Japan,2001,total,109,16.5,0.909513
Japan,2001,total,110,13,0.615385
Japan,2002,female,0,565650.78,0.00282
Japan,2002,female,1,566755.15,4.22e-4
Japan,2002,female,2,566545.79,2.61e-4
Japan,2002,female,3,572997.29,1.69e-4
Japan,2002,female,4,576119.62,1.46e-4
Japan,2002,female,5,577034.19,1.4e-4
Japan,2002,female,6,574800.54,1.04e-4
Japan,2002,female,7,587521.4,1.29e-4
Japan,2002,female,8,579541.08,8.8e-5
Japan,2002,female,9,582559.37,8.9e-5
Japan,2002,female,10,585816.12,9.6e-5
Japan,2002,female,11,589000.39,6.8e-5
Japan,2002,female,12,604575.83,7.4e-5
Japan,2002,female,13,622893.47,9.6e-5
Japan,2002,female,14,636224.06,9e-5
Japan,2002,female,15,659069.06,1.21e-4
Japan,2002,female,16,675855.09,1.54e-4
Japan,2002,female,17,700374.95,2.09e-4
Japan,2002,female,18,715512.41,2.06e-4
Japan,2002,female,19,723283.55,2.41e-4
Japan,2002,female,20,721123.4,2.36e-4
Japan,2002,female,21,735969.65,2.68e-4
Japan,2002,female,22,761300.96,2.59e-4
Japan,2002,female,23,779538.9,2.73e-4
Japan,2002,female,24,807343.14,2.78e-4
Japan,2002,female,25,832583.04,2.49e-4
Japan,2002,female,26,874888.63,2.7e-4
Japan,2002,female,27,922356.17,3.16e-4
Japan,2002,female,28,957374.1,3.06e-4
Japan,2002,female,29,969664.74,3.5e-4
Japan,2002,female,30,948887.87,3.54e-4
Japan,2002,female,31,923222.58,4.13e-4
Japan,2002,female,32,902029,4.03e-4
Japan,2002,female,33,896960.13,4.54e-4
Japan,2002,female,34,862292.5,5.19e-4
Japan,2002,female,35,830846.32,4.94e-4
Japan,2002,female,36,763488.64,5.92e-4
Japan,2002,female,37,811476.17,5.73e-4
Japan,2002,female,38,791097.72,6.48e-4
Japan,2002,female,39,776521.33,6.98e-4
Japan,2002,female,40,759629.51,7.48e-4
Japan,2002,female,41,752135.58,8.12e-4
Japan,2002,female,42,760665.6,8.8e-4
Japan,2002,female,43,776048.53,9.21e-4
Japan,2002,female,44,750100.63,0.001046
Japan,2002,female,45,759289.42,0.001119
Japan,2002,female,46,784267.65,0.001295
Japan,2002,female,47,809092.3,0.001307
Japan,2002,female,48,828057.61,0.001558
Japan,2002,female,49,882057.82,0.001624
Japan,2002,female,50,934646.09,0.001901
Japan,2002,female,51,1015558.59,0.001946
Japan,2002,female,52,1082758.53,0.002163
Japan,2002,female,53,1146358.76,0.002345
Japan,2002,female,54,1157491.04,0.002536
Japan,2002,female,55,1008340.59,0.002708
Japan,2002,female,56,712467.36,0.002803
Japan,2002,female,57,790573.18,0.003096
Japan,2002,female,58,922524.8,0.003235
Japan,2002,female,59,895803.7,0.003562
Japan,2002,female,60,931696.69,0.003633
Japan,2002,female,61,874537.06,0.004045
Japan,2002,female,62,800223.54,0.004451
Japan,2002,female,63,737131.04,0.004737
Japan,2002,female,64,799937.9,0.005262
Japan,2002,female,65,789532.33,0.005779
Japan,2002,female,66,811157.94,0.006402
Japan,2002,female,67,759467.39,0.006897
Japan,2002,female,68,746698.58,0.007779
Japan,2002,female,69,743538.61,0.008449
Japan,2002,female,70,712029.83,0.009757
Japan,2002,female,71,706443.47,0.010423
Japan,2002,female,72,661582.55,0.011849
Japan,2002,female,73,653753.64,0.012875
Japan,2002,female,74,618762.38,0.014459
Japan,2002,female,75,610598.13,0.016122
Japan,2002,female,76,586222.91,0.018419
Japan,2002,female,77,544798.58,0.02094
Japan,2002,female,78,504944.2,0.023948
Japan,2002,female,79,473386.74,0.027345
Japan,2002,female,80,445838.99,0.031237
Japan,2002,female,81,416190.41,0.035804
Japan,2002,female,82,378712.92,0.040985
Japan,2002,female,83,311587.6,0.046481
Japan,2002,female,84,295543.22,0.053057
Japan,2002,female,85,274506.81,0.061271
Japan,2002,female,86,252053.54,0.068948
Japan,2002,female,87,224355.11,0.080034
Japan,2002,female,88,198966.65,0.089753
Japan,2002,female,89,168670.82,0.102611
Japan,2002,female,90,143756.52,0.116608
Japan,2002,female,91,117941.22,0.133114
Japan,2002,female,92,93987.39,0.150612
Japan,2002,female,93,73982.85,0.16403
Japan,2002,female,94,56175.98,0.181006
Japan,2002,female,95,40074.37,0.199351
Japan,2002,female,96,26148.13,0.228377
Japan,2002,female,97,19400.37,0.252005
Japan,2002,female,98,13453.76,0.270498
Japan,2002,female,99,9259.13,0.298915
Japan,2002,female,100,5992.22,0.331965
Japan,2002,female,101,3645.78,0.369693
Japan,2002,female,102,2075.57,0.373136
Japan,2002,female,103,1209.7,0.423508
Japan,2002,female,104,665.39,0.425569
Japan,2002,female,105,342.88,0.420237
Japan,2002,female,106,179.45,0.552015
Japan,2002,female,107,79.38,0.567271
Japan,2002,female,108,34.67,0.404057
Japan,2002,female,109,18,0.277778
Japan,2002,female,110,12.67,0.473684
Japan,2002,male,0,596741.95,0.003196
Japan,2002,male,1,597383.47,4.88e-4
Japan,2002,male,2,596549.01,2.99e-4
Japan,2002,male,3,602241.42,1.93e-4
Japan,2002,male,4,604540.29,1.59e-4
Japan,2002,male,5,605434.52,1.57e-4
Japan,2002,male,6,603212.79,1.65e-4
Japan,2002,male,7,616532.75,1.45e-4
Japan,2002,male,8,608820.59,1.2e-4
Japan,2002,male,9,612936.05,8.8e-5
Japan,2002,male,10,616646.89,8.8e-5
Japan,2002,male,11,619198.46,9.4e-5
Japan,2002,male,12,635541.32,1.1e-4
Japan,2002,male,13,655973.4,1.28e-4
Japan,2002,male,14,670353.81,1.79e-4
Japan,2002,male,15,695397.45,2.32e-4
Japan,2002,male,16,714129.03,3.8e-4
Japan,2002,male,17,739473.08,4.41e-4
Japan,2002,male,18,754065.96,4.72e-4
Japan,2002,male,19,759825.9,5.65e-4
Japan,2002,male,20,756071.04,6.27e-4
Japan,2002,male,21,774117.4,5.92e-4
Japan,2002,male,22,802316.87,6.68e-4
Japan,2002,male,23,818337.95,6.09e-4
Japan,2002,male,24,842594.54,6.01e-4
Japan,2002,male,25,865796.5,6.33e-4
Japan,2002,male,26,907612.28,6.52e-4
Japan,2002,male,27,955512.52,6.28e-4
Japan,2002,male,28,988937.4,6.28e-4
Japan,2002,male,29,1000080.2,6.99e-4
Japan,2002,male,30,978947.28,7.08e-4
Japan,2002,male,31,952389.71,7.74e-4
Japan,2002,male,32,929117.44,8.28e-4
Japan,2002,male,33,921526.06,9.18e-4
Japan,2002,male,34,885318.27,9.16e-4
Japan,2002,male,35,851723.11,9e-4
Japan,2002,male,36,781169.01,0.00108
Japan,2002,male,37,830287.91,0.001121
Japan,2002,male,38,809365.33,0.001221
Japan,2002,male,39,793277.97,0.001329
Japan,2002,male,40,774827.97,0.001489
Japan,2002,male,41,766130.3,0.001578
Japan,2002,male,42,772941.01,0.001753
Japan,2002,male,43,786508.65,0.00189
Japan,2002,male,44,758883.21,0.002078
Japan,2002,male,45,767708.95,0.002225
Japan,2002,male,46,792587.16,0.002552
Japan,2002,male,47,816839.88,0.002774
Japan,2002,male,48,832506.13,0.002883
Japan,2002,male,49,882378.88,0.003401
Japan,2002,male,50,933223.99,0.003823
Japan,2002,male,51,1012768.36,0.004044
Japan,2002,male,52,1077299.21,0.004646
Japan,2002,male,53,1138765.52,0.005226
Japan,2002,male,54,1148887.45,0.005508
Japan,2002,male,55,998119.25,0.006173
Japan,2002,male,56,697488.46,0.006313
Japan,2002,male,57,764848.21,0.007096
Japan,2002,male,58,887931.31,0.008058
Japan,2002,male,59,860563.78,0.008141
Japan,2002,male,60,892360.77,0.008748
Japan,2002,male,61,833189.65,0.009733
Japan,2002,male,62,757572.36,0.010247
Japan,2002,male,63,691857.19,0.01114
Japan,2002,male,64,744045.98,0.012362
Japan,2002,male,65,730003.08,0.013734
Japan,2002,male,66,742538.87,0.014948
Japan,2002,male,67,685626.54,0.016713
Japan,2002,male,68,664022.15,0.018425
Japan,2002,male,69,652716.42,0.020736
Japan,2002,male,70,616904.45,0.023064
Japan,2002,male,71,602602.49,0.024719
Japan,2002,male,72,554084.67,0.027486
Japan,2002,male,73,535952.61,0.030531
Japan,2002,male,74,495617.75,0.034195
Japan,2002,male,75,474151.44,0.036658
Japan,2002,male,76,436180.64,0.040387
Japan,2002,male,77,383248.48,0.045243
Japan,2002,male,78,326481.26,0.050203
Japan,2002,male,79,277782.16,0.055277
Japan,2002,male,80,238653.37,0.063227
Japan,2002,male,81,215108.4,0.070586
Japan,2002,male,82,194816.84,0.077938
Japan,2002,male,83,158780.79,0.086858
Japan,2002,male,84,145714.58,0.097377
Japan,2002,male,85,130652.39,0.109286
